버스_id,출발시간,도착시간,출발정류장,도착정류장,lat_x,lon_x,lat_y,lon_y,type
12,9:16:29,9:24:12,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
13,9:00,9:02:36,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
13,9:02:36,9:10:12,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
13,9:10:12,9:17:48,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
13,9:17:48,9:31:29,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
13,9:31:29,9:39:12,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
14,9:15,9:17:36,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
14,9:17:36,9:25:12,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
14,9:25:12,9:32:48,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
14,9:32:48,9:46:29,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
14,9:46:29,9:54:12,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
15,9:30,9:32:36,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
15,9:32:36,9:40:12,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
15,9:40:12,9:47:48,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
15,9:47:48,10:01:29,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
15,10:01:29,10:09:12,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
16,16:30,16:32:36,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
16,16:32:36,16:40:12,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
16,16:40:12,16:47:48,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
16,16:47:48,17:01:29,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
16,17:01:29,17:09:12,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
17,16:45,16:47:36,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
17,16:47:36,16:55:12,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
17,16:55:12,17:02:48,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
17,17:02:48,17:16:29,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
17,17:16:29,17:24:12,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
18,17:00,17:02:36,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
18,17:02:36,17:10:12,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
18,17:10:12,17:17:48,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
18,17:17:48,17:31:29,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
18,17:31:29,17:39:12,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
19,17:15,17:17:36,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
19,17:17:36,17:25:12,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
19,17:25:12,17:32:48,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
19,17:32:48,17:46:29,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
19,17:46:29,17:54:12,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
20,17:30,17:32:36,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
20,17:32:36,17:40:12,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
20,17:40:12,17:47:48,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
20,17:47:48,18:01:29,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
20,18:01:29,18:09:12,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
21,17:45,17:47:36,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
21,17:47:36,17:55:12,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
21,17:55:12,18:02:48,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
21,18:02:48,18:16:29,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
21,18:16:29,18:24:12,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
22,18:00,18:02:36,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
22,18:02:36,18:10:12,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
22,18:10:12,18:17:48,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
22,18:17:48,18:31:29,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
22,18:31:29,18:39:12,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
23,18:15,18:17:36,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
23,18:17:36,18:25:12,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
23,18:25:12,18:32:48,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
23,18:32:48,18:46:29,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
23,18:46:29,18:54:12,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
24,18:30,18:32:36,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
24,18:32:36,18:40:12,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
24,18:40:12,18:47:48,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
24,18:47:48,19:01:29,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
24,19:01:29,19:09:12,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
25,18:45,18:47:36,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
25,18:47:36,18:55:12,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
25,18:55:12,19:02:48,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
25,19:02:48,19:16:29,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
25,19:16:29,19:24:12,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
26,19:00,19:02:36,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
26,19:02:36,19:10:12,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
26,19:10:12,19:17:48,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
26,19:17:48,19:31:29,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
26,19:31:29,19:39:12,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
27,19:15,19:17:36,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
27,19:17:36,19:25:12,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
27,19:25:12,19:32:48,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
27,19:32:48,19:46:29,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
27,19:46:29,19:54:12,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
28,19:30,19:32:36,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
28,19:32:36,19:40:12,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
28,19:40:12,19:47:48,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
28,19:47:48,20:01:29,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
28,20:01:29,20:09:12,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
29,19:45,19:47:36,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
29,19:47:36,19:55:12,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
29,19:55:12,20:02:48,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
29,20:02:48,20:16:29,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
29,20:16:29,20:24:12,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
30,20:00,20:02:36,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
30,20:02:36,20:10:12,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
30,20:10:12,20:17:48,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
30,20:17:48,20:31:29,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
30,20:31:29,20:39:12,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
31,6:30,6:45:24,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
31,6:45:24,6:56:54,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
31,6:56:54,7:03:11,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
31,7:03:11,7:09:28,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
32,6:45,7:00:24,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
32,7:00:24,7:11:54,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
32,7:11:54,7:18:11,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
32,7:18:11,7:24:28,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
33,7:00,7:15:24,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
33,7:15:24,7:26:54,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
33,7:26:54,7:33:11,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
33,7:33:11,7:39:28,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
34,7:15,7:30:24,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
34,7:30:24,7:41:54,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
