버스_id,출발시간,도착시간,출발정류장,도착정류장,lat_x,lon_x,lat_y,lon_y,type
13,9:07:16,9:12:49,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
13,9:12:49,9:18:44,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
13,9:18:44,9:24:16,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
14,9:15,9:16:30,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
14,9:16:30,9:22:16,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
14,9:22:16,9:27:49,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
14,9:27:49,9:33:44,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
14,9:33:44,9:39:16,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
15,9:30,9:31:30,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
15,9:31:30,9:37:16,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
15,9:37:16,9:42:49,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
15,9:42:49,9:48:44,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
15,9:48:44,9:54:16,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
16,16:30,16:31:30,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
16,16:31:30,16:37:16,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
16,16:37:16,16:42:49,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
16,16:42:49,16:48:44,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
16,16:48:44,16:54:16,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
17,16:45,16:46:30,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
17,16:46:30,16:52:16,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
17,16:52:16,16:57:49,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
17,16:57:49,17:03:44,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
17,17:03:44,17:09:16,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
18,17:00,17:01:30,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
18,17:01:30,17:07:16,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
18,17:07:16,17:12:49,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
18,17:12:49,17:18:44,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
18,17:18:44,17:24:16,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
19,17:15,17:16:30,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
19,17:16:30,17:22:16,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
19,17:22:16,17:27:49,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
19,17:27:49,17:33:44,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
19,17:33:44,17:39:16,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
20,17:30,17:31:30,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
20,17:31:30,17:37:16,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
20,17:37:16,17:42:49,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
20,17:42:49,17:48:44,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
20,17:48:44,17:54:16,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
21,17:45,17:46:30,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
21,17:46:30,17:52:16,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
21,17:52:16,17:57:49,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
21,17:57:49,18:03:44,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
21,18:03:44,18:09:16,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
22,18:00,18:01:30,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
22,18:01:30,18:07:16,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
22,18:07:16,18:12:49,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
22,18:12:49,18:18:44,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
22,18:18:44,18:24:16,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
23,18:15,18:16:30,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
23,18:16:30,18:22:16,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
23,18:22:16,18:27:49,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
23,18:27:49,18:33:44,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
23,18:33:44,18:39:16,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
24,18:30,18:31:30,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
24,18:31:30,18:37:16,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
24,18:37:16,18:42:49,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
24,18:42:49,18:48:44,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
24,18:48:44,18:54:16,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
25,18:45,18:46:30,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
25,18:46:30,18:52:16,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
25,18:52:16,18:57:49,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
25,18:57:49,19:03:44,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
25,19:03:44,19:09:16,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
26,19:00,19:01:30,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
26,19:01:30,19:07:16,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
26,19:07:16,19:12:49,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
26,19:12:49,19:18:44,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
26,19:18:44,19:24:16,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
27,19:15,19:16:30,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
27,19:16:30,19:22:16,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
27,19:22:16,19:27:49,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
27,19:27:49,19:33:44,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
27,19:33:44,19:39:16,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
28,19:30,19:31:30,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
28,19:31:30,19:37:16,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
28,19:37:16,19:42:49,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
28,19:42:49,19:48:44,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
28,19:48:44,19:54:16,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
29,19:45,19:46:30,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
29,19:46:30,19:52:16,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
29,19:52:16,19:57:49,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
29,19:57:49,20:03:44,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
29,20:03:44,20:09:16,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
30,20:00,20:01:30,걸포마루공원,걸포북변역.국민연금공단,37.632597,126.7035,37.631468,126.705672,1
30,20:01:30,20:07:16,걸포북변역.국민연금공단,풍무역,37.631468,126.705672,37.612075,126.732771,1
30,20:07:16,20:12:49,풍무역,고촌역,37.612075,126.732771,37.6004,126.770752,1
30,20:12:49,20:18:44,고촌역,개화역광역환승센터,37.6004,126.770752,37.578385,126.797538,1
30,20:18:44,20:24:16,개화역광역환승센터,롯데몰.김포공항역,37.578385,126.797538,37.56234,126.803093,1
31,6:30,6:38:34,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
31,6:38:34,6:44:39,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
31,6:44:39,6:51:42,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
31,6:51:42,6:57:36,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
32,6:45,6:53:34,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
32,6:53:34,6:59:39,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
32,6:59:39,7:06:42,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
32,7:06:42,7:12:36,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
33,7:00,7:08:34,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
33,7:08:34,7:14:39,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
33,7:14:39,7:21:42,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
33,7:21:42,7:27:36,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
34,7:15,7:23:34,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
34,7:23:34,7:29:39,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
34,7:29:39,7:36:42,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
34,7:36:42,7:42:36,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
35,7:30,7:38:34,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
35,7:38:34,7:44:39,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
35,7:44:39,7:51:42,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
35,7:51:42,7:57:36,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
36,7:45,7:53:34,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
36,7:53:34,7:59:39,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
36,7:59:39,8:06:42,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
36,8:06:42,8:12:36,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
37,8:00,8:08:34,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
37,8:08:34,8:14:39,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
37,8:14:39,8:21:42,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
37,8:21:42,8:27:36,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
38,8:15,8:23:34,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
38,8:23:34,8:29:39,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
38,8:29:39,8:36:42,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
38,8:36:42,8:42:36,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
39,8:30,8:38:34,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
39,8:38:34,8:44:39,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
39,8:44:39,8:51:42,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
39,8:51:42,8:57:36,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
40,8:45,8:53:34,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
40,8:53:34,8:59:39,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
40,8:59:39,9:06:42,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
40,9:06:42,9:12:36,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
41,9:00,9:08:34,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
41,9:08:34,9:14:39,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
41,9:14:39,9:21:42,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
41,9:21:42,9:27:36,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
42,9:15,9:23:34,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
42,9:23:34,9:29:39,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
42,9:29:39,9:36:42,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
42,9:36:42,9:42:36,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
43,9:30,9:38:34,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
43,9:38:34,9:44:39,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
43,9:44:39,9:51:42,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
43,9:51:42,9:57:36,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
44,9:45,9:53:34,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
44,9:53:34,9:59:39,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
44,9:59:39,10:06:42,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
44,10:06:42,10:12:36,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
45,10:00,10:08:34,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
45,10:08:34,10:14:39,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
45,10:14:39,10:21:42,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
45,10:21:42,10:27:36,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
46,17:00,17:08:34,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
46,17:08:34,17:14:39,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
46,17:14:39,17:21:42,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
46,17:21:42,17:27:36,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
47,17:15,17:23:34,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
47,17:23:34,17:29:39,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
47,17:29:39,17:36:42,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
47,17:36:42,17:42:36,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
48,17:30,17:38:34,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
48,17:38:34,17:44:39,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
48,17:44:39,17:51:42,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
48,17:51:42,17:57:36,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
49,17:45,17:53:34,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
49,17:53:34,17:59:39,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
49,17:59:39,18:06:42,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
49,18:06:42,18:12:36,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
50,18:00,18:08:34,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
50,18:08:34,18:14:39,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
50,18:14:39,18:21:42,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
50,18:21:42,18:27:36,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
51,18:15,18:23:34,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
51,18:23:34,18:29:39,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
51,18:29:39,18:36:42,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
51,18:36:42,18:42:36,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
52,18:30,18:38:34,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
52,18:38:34,18:44:39,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
52,18:44:39,18:51:42,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
52,18:51:42,18:57:36,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
53,18:45,18:53:34,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
53,18:53:34,18:59:39,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
53,18:59:39,19:06:42,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
53,19:06:42,19:12:36,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
54,19:00,19:08:34,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
54,19:08:34,19:14:39,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
54,19:14:39,19:21:42,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
54,19:21:42,19:27:36,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
55,19:15,19:23:34,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
55,19:23:34,19:29:39,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
55,19:29:39,19:36:42,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
55,19:36:42,19:42:36,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
56,19:30,19:38:34,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
56,19:38:34,19:44:39,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
56,19:44:39,19:51:42,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
56,19:51:42,19:57:36,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
57,19:45,19:53:34,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
57,19:53:34,19:59:39,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
57,19:59:39,20:06:42,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
57,20:06:42,20:12:36,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
58,20:00,20:08:34,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
58,20:08:34,20:14:39,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
58,20:14:39,20:21:42,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
58,20:21:42,20:27:36,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
59,20:15,20:23:34,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
